Id,Name,Affiliation
169359,Alfons Geser,
169371,GSMJE Duchateau,Mahidol University International College
169374,Andre Seznec,Institut de Recherche en Informatique et Systèmes Aléatoires
169382,Gael Gueguen,Toulouse Business School
169386,Hector Zenil Chavez,"Department of Computer Science, Columbia University, New York, NY, USA"
169393,Min-seep Jeong,"School of Electrical Engineering , Seoul National University , Seoul KOREA"
169395,Titti Saksornchai,
169403,Charles M. Kahn,University of Illinois Urbana Champaign
169429,Martin Grosjean,Oeschger Centre for Climate Change Research and Institute of Geography|University of Bern
169440,Nosratollah MALEKI,
169442,JEAN-FRANCOIS FAURE,Laboratoire d'Optique Appliquée|Ecole Polytechnique
169445,Alexander M. G. Cox,
169460,Jose P. Panakkal,
169465,Dario Grasso,Scuola Normale Superiore|Sezione di Pisa|Universit a di
169466,ANDREW GILBERT,Department of Mathematical Sciences|University of Exeter
169489,J. Mercer,
169503,Chung Cheng Hsieh,University of Massachusetts
169504,TODD R. STECK,Technical Report Series
169508,Constantin Papaodysseus,
169510,Pedro GuerreiroO,Institute of Intelligent Information Processing | Xidian University
169511,U. Oxaal,"Department of Physics , University of Oslo"
169521,Jun Young Lee,Korea Advanced Institute of Science & Technology
169545,Helge Ritter,Universität Bielefeld
169555,John H. Schwarz,California Institute of Technology
169560,J. Franco,Computer Science Department; University of Cincinnati
169565,X. Arreg I,"and A. SOROA; Informatika Fakultatea , Computer Science Faculty"
169600,G. C. Hadjipanaysi,
169601,Christopher Stapleton Charles,"U.S. Air Force Research Laboratory, Edwards Air Force Base, California 93524"
169610,L Chung-sheng,
169622,J. Toyoda,"Osaka Univ., Osaka, Japan"
169625,M. R. Waszak,
169636,Kou-Hu Tzou,
169640,K. Spingarn,
169641,B. Dworniczak,Institute of Human Genetics of the University|Institute of Reproductive Medicine of the University
169662,Ashok Sudarsanam,
169667,Hans Thybo,University of Copenhagen
169670,Alfred Wassermann,
169681,Joshua D. Mittleman,
169688,Rafal Wcislo,
169690,Mircea Dusa,University of California at Berkeley|National Semiconductor Corp
169708,Michael H. Ayliffe,
169721,Gilles Dowek,
169731,Leandro Da Silva Taddeo,
169746,T. Honda,Kyushu Institute of Technology
169748,Basak Alper,
169751,Jane N. Hagstrom,
169779,Lawrence A. Crum,
169790,G. Mo,Faculdade de Ciências Médicas da Santa Casa de Misericórdia de São Paulo - FCMSCSP
169791,Andreas Fischer,Department of Plant Sciences|and Plant Pathology|Montana State University
169820,Yassen S. Stanev,Institute for Nuclear Research and Nuclear Energy
169829,K. Oshima,Department of Hematology
169832,Randy L. Jirtle,Department of Radiation Oncology|Duke University Medical Center
169841,Gerd Duning,
169850,J. Rosenstrauch,
169851,Kenneth S Wu,"Department of Nephrology, St James's University Hospital, Beckett Street, Leeds, LS9 7TF, UK"
169868,M. A. P'erez-qui?nones,
169871,T. Lofqvist,Lulea University of Technology
169882,Al Christman,
169887,Janet Cichelli,
169898,R. Wurth,Institut fiir Physik
169921,Cedric Galusinski,
169925,Yu Qian,
169930,Astrid Laryd,
169932,D.r. Rowland,
169938,E. E. Aksaev,
169953,Nils Christophersen,"Department of Informatics , University of Oslo,"
169968,Andrei V. Rode,
169995,Pedro L. Rustan Jr.,
169999,R. J. Bhansali,University of Liverpool|University of Exeter
170006,Paul A. Savory,
170012,V. B. Khalfin,"Princeton Lightwave Inc|Princeton Lightwave , Inc|Sarnoff Corporation"
170017,R. Savabi,
170037,C. Sgnchez,
170040,Reality Construction,
170050,CHANDRA IVEY,"Department of Neurosurgery an,Computational Neuroscience Program, SUNY Health Sciences Center, Syracuse"
170052,J. M. Garc A,"Technical University of Catalonia, Computer Architecture Department"
170061,Francesca Happe,King's College London
170065,H. Glavich,
170069,J. Chappelier,
170081,Hideki Shim,Language Technologies Institute|School of Computer Science|Carnegie Mellon University
170086,A. Frangi,"Computer Vision Laboratory, Aragon Institute of Engineering Research, University of Zaragoza, Spain"
170105,Emotions Pascal Bcheiraz,"Computer Graphics Lab (LIG) , Swiss Federal Institute of Technology (EPFL)"
170127,A. Kindurys,
170135,U. S. L. System Unix,
170140,Tauseef Kazi,USC/Information Sciences Institute
170153,Jeff Ko,
170171,Sebastian Paucha,"The Silesian University of Technology, Dept. of Electrotechnology, Division of Computer Methods"
170189,Matthew Sodano,
170199,Interrogatives En Persan,
170204,Tetsunori Kobayashi,Waseda University
170206,E. A. Abaya,
170210,S. Zwilling,
170229,Calvin R. Maurer,Stanford University
170238,V. Aschoff,
170241,Mohamed-Nabil Sabry,
170244,Atsushi Sakurai,Takushoku University
170256,Kyu-Pil Lee,Department of Materials Science and Engineering|University of Florida
170269,Albert L. Schmidt,
170271,I. WINSTON,
170284,Sudershan K Bhatia,University of Iowa
170293,J. Ramanathan,"Ohio State University, Columbus, Ohio"
170296,Gandhi Sivakumar,
170328,Marcello Pesare,
170344,Robert K. Prud'Homme,
170346,Henry Cowan,
170351,I. Nagano,Kanazawa University
170358,S. Pankanti,
170359,C. Fochesato,Centre de Math*ematiques et de Leurs Applications; Ecole Normale Sup*erieure de Cachan;
170391,Claudia A. M. Wheeler-Kingshott,
170393,Matias Ocampo Reinaldo,
170396,The Disco Language,
170400,Carleton Miyamoto,
170402,Mitsuru Musha,University of Electro-Communications
170430,L. P. Steffe,
170439,W. Pertain,
170440,Frank Terpstra,
170451,Daniel Z. Bai,
170469,B. Van Der Holst,Computational Plasma Dynamics Laboratory|Kettering University|Center for Plasma Astrophysics
170473,Joseph A. Schumpeter,
170479,T. Joseph W. Lazio,Remote Sensing Division|Naval Research Laboratory
170499,Rohan Samarajiva,Economics of Infrastructures Section|Faculty of Technology|Delft University of Technology
170504,Marian Pierzchala,
170524,L. J. Christopher,Neural Computing Research Group|Aston University
170548,G. S. Agarwal,Health Engineering Department
170567,Esfandiar Mohammadi,Saarland University
170584,Jia-Xiong FANG,Chinese Academy of Sciences
170589,Moon-suk Jeon,
170605,Jyh-cheng Chen,"National Chiao Tung University, Taiwan"
170606,Arno Schmidt-Trucksass,Department of Rehabilitation | Preention and Sports Medicine | Freiburg Uniersity Hospital
170629,Karl ?str?m,
170631,Emmanuel A. Paschos,"Institut fur Physik,; Universitat Dortmund,"
170641,Alex Little,
170652,A. Bonnerjee,
170660,Chiara Maria Portas,
170669,Chih-Yi Liu,
170677,K. A. Kozar,
170693,Gustavo Antonio de Souza,
170703,Louis Thurston,
170707,B. Jiang,"Division of Geomatics; Institutionen fr Teknik , University of Gvle"
170712,P. B. Hirsch,
170716,George R. Wilkens,
170721,D. L. Sharfetter,
170753,Masato Suzuki,Koninklijk Conservatorium
170763,Juan F. Galisteo-Lopez,Consejo Superior de Investigaciones Científicas
170779,Masahiko Inami,
170805,J. Stoner,"University of California , Santa Barbara"
170820,John Lindell,United States Department of Agriculture Forest Service
170827,Jan Plass,
170842,Lynne A. Hillenbrand,Department of Astronomy|California Institute of Technology
170845,Janet M. Weisenberger,
170863,Multimedia Programs On,
170882,Heon-chang Yu,
170884,J. Krcek,
170886,Konstantin A. Makarov,
170894,D. Elroi,
170903,Edward H. Glaessgen,National Research Council; 2Mechanics of Materials Branch; NASA Langley Research Center
170924,Josemir W. Sander,University College London
170956,Akash Desphande,
170957,Opal Collaborations,
170965,Enhancing Adaptivity Via,
170976,William C. Harker,
170991,Thore Egeland,Department of Medical Genetics|Ulleval University Hospital
171003,Hossein Ghaemi,
171010,A. Fellegara,
171023,Sameer A. Nene,
171026,C. L. Bosk,
171035,Khurshid Ahmad,
171039,Michael Golan, OF PRINCETON UNIVERSITY; BY THE DEPARTMENT OF; COMPUTER SCIENCE
171041,Y. Imaoko,
171055,Vanessa Teague,University of Melbourne
171085,Ads Prototype Myrrha,
171092,A.c. Woo,
171093,Terri D. Conley,
171101,S. Doniach,Stanford Synchrotron Radiation Laboratory|Stanford Linear Accelerator Center
171110,Susanne Ufermann,
171112,Allan Moore,
171117,Brian Zill,"Senior Research Software Development Engineer, Microsoft Research Redmond"
171125,Mahin D. Maine,
171128,Bruce Moxon,
171150,Nashat Mansour,
171153,Lyle H. Ungar,
171155,R. P. Wking,
171177,Ludwig Boltzmann,University of Kansas
171191,Min Chan Kim,East Carolina University
171199,Alistair Moffat,University of Melbourne
171200,Sakti Pramanik,
171215,William B. Sessa,
171216,Y. Okazaki,"University, Syracuse, NY, USA; ,Washington University in St Louis, St Louis, MO, USA; ,Department of Psychiatry, The New"
171221,Robin M. Murray,
171226,Ilya Muchnik,
171231,Thierry Heuillard,Campus de Beaulieu
171255,Robert Molloy,CSIRO Land and Water|Department of Sustainability and Environment
171265,LUIS E. MATA-LORENZO,
171271,R Fmkel,
171272,Jack J. Gelfand,
171288,Raj K. Bhatnagar,
171294,Rhona H. Flin,University of Aberdeen
171295,P. Griffiths,
171318,Weston Ma,
171328,Max Weber,
171338,Rani Siromoney,
171343,Ahmad Humayun,Georgia Institute of Technology
171346,M. Tokumoto,"National Institute of Advanced Industrial Science and Technology,"
171350,Albert Weichselbraun,University of Applied Sciences Chur
171364,W. Paszke,
171367,Csli Publications,Center for Computational Linguistics
171368,Nick Palmer,VU University of Amsterdam
171370,Juan M. L'opez-gonz'alezz,
171383,Stanley C. Eisenstaty,
171394,A. Anderson,"Queensland University of Technology, Brisbane, Australia"
171407,C.r. Wie,
171418,A. D. Romig,Sandia National Laboratories|Parallel Computational Sciences Department|Process Sciences Center
171427,Suresh B. Babu,
171436,Jos¨| M. Llaber¨aa,
171448,Michael J. Owen,
171449,Tony Clarke,Canadian Centre for Policy Alternatives
171465,marcy Whitebook,
171471,Jinn Kong Sheu,
171488,Ralph H. Fox,Princeton University
171489,Kalyan S. Perumalla,Georgia Institute of Technology
171494,Stephanie Jehan-besson,
171502,Roger C. Hart,Operated by Universities Space Research Association
171503,Jerzy Krupka,
171511,L. Lopes,Universidade de Évora | Departamento de Geociências
171522,D. E. Schimmei,
171534,For Automatic Parallelizatio,
171538,D. E. Everitt,
171560,Rs Reneman,Department of Physiology|Biomedical Center|University of Limburg
171566,H. Sonnenwald,
171570,Samuel Murgie,
171580,SHIUH-KUANG YANG,
171601,Sungpack Hong,Stanford University
171608,Yu-Hung Chien,
171610,Han Ngee Tan,
171637,Vikram Kapila,Polytechnic University of New York
171640,V. A. Danilychev,
171653,James H. Baily,
171667,De-Xiang Hang,Chinese Academy of Sciences
171672,Ra Scranton,
171678,James F. Reid,Departments of Experimental Oncology
171693,Debmalya Biswas,
171695,J. G. Castanos,
171703,Harold M. Gibbons,
171737,R. A. Koeppe,University of Michigan|Medical School|Medical Center
171738,Yew Soon Ong,
171742,Abdul I. Barakat,University of California Davis
171746,Judi Fusco,
171760,L. Semeria,"Clearwater Networks Inc., Los Gatos, CA"
171765,M. A. Vega Rodr'iguez,
171766,Evolution Of Landtenure,
171770,Distance Problem Serge,
171773,D. J. M,
171782,P. M. Vicen,
171799,Demian Pouzo,New York University
171813,Kiyotoshi Matsuoka,Institute of Physical and Chemical Research
171847,Giuseppe Maruccia,
171858,Adil M. Yafyasov,Department of Theoretical Physics of Odessa University
171873,Karen I. Goldberg,University of Washington
171896,Siak Piang Lim,National University of Singapore
171897,Dimitris Spiliotopoulos,
171917,Marco Winckler,
171930,Fumiaki Tomita,
171945,Manojkumar A. Puthenveedu,
171948,A Persol,
171955,Isabel A. Nepomuceno-Chamorro,University of Seville
171969,Michael Siff,
171987,Susan Schilling North Dakota,"Faculty of Education, Monash University, Gippsland, Australia,"
171990,C. Maroto,
171991,Matthew L. Welborn,MIT Lab for Computer Science|Software Devices and Systems Group
171994,Menno D.T. de Jong,"University of Twente, Enschede, The Netherlands, and"
172004,C. Rajagopalan,
172027,James Clerk Maxwell,National Accelerator Laboratory
172041,James G. Malcolm,
172049,John Fitzpatrick,Vanderbilt University
172055,Dwight Aplevich,University of Waterloo
172065,Stine Rybraten,University of Oslo
172068,Anton Naumenko,
172076,C. A. Renton,
172081,Sebastian Yuri Cavalcanti Catunda,University of Wisconsin Madison
172082,Miguel Angel Prieto Palomino,
172091,Honggang Cui,
172106,Huajian Liu,
172108,Mikiya Masuda,
172110,George W. (Bill) Miller,Princeton University
172118,Algebraic Coding Theory,"Bob Jones University, Greenville, SC"
172123,R. Kaires,"Mentor Graphics Corporation, Wilsonville, OR, USA"
172144,Rachel L. Bannerman,University of Aberdeen
172195,Frank van Meijl,AMP Automotive Development Centre
172212,Stanislav Milanovic,IBM
172215,Michael E. Baker,
172216,Xiangui Yu,Faculty of Informatics|Central Queensland University
172226,Romuald Brazis,
172257,A. Viviani,
172276,Wiltoncarolina Power Light,Co.Brunswick Steam Electric PlantP.O. Box
172280,Thomas J. Donahue,Bowling Green State University
172294,Lynn A. Streeter,
172299,J. Tayor,
172307,J. Grieco,
172309,Marc Spielmann,
172316,BRIAN G. VAN NESS,University of Minne-
172334,Sonja Tideman,
172335,A. Kruse,
172343,Thomas Annen,
172351,Marc Ettlinger,Department of Veterans Affairs
172353,Vitor Viegas,Instituto Politécnico de Setúbal
172365,CHRISTINE E. SEIDLITZ,
172369,David Carmel,
172373,Hwang Soo LEE,Dept . Electrical Engineering and Computer Science|School of Engineering
172379,John Slice,
172392,Zheren Lai,
172394,J. Iwasaki,
172400,Shalom Raz,
172408,Thomas J. Sargent,""
172432,Siddharth Verma,"Iowa State University, Ames, IA"
172448,Craig Macdonald,University of Glasgow
172459,Michael E. Barnard,
172462,B. Dubuisson,"Heudiasyc Laboratory URA CNRS 817,"
172466,David Wu,
172497,Lothar Tiator,"Institute of Nuclear and Particle Physics , Department of Physics , Ohio University,"
172510,Wiji Arulampalam,
172512,Robert F. Damiano,
172519,Stephan Wensveen,
172524,Pocketable Storage Devices,
172538,Claire Anne Eriksen,National Institute for Psychosocial Medicine ( IPM )|Department of Public Health Sciences|Karolinska Institutet
172540,Andrew C Breeze,University of Cambridge
172544,Karen W. Lantner,"Steven Marcom , TRW Information Services Division"
172552,John D. Kececioglu,University of Arizona
172557,Over Atm A. Basso,
172567,W. Han,Institute of Poultry Science|Chinese Academy of Agricultural Science
172600,J. L. Mcgregor,"Centre for Educational Innovation, School of Education"
172629,P. Trochet,
172644,A. Radford,
172648,Christian Dustmann,""
172651,Arnaldo Spalvieri,
172659,Alexander Kreinin,
172662,D.k. Fork,
172696,Joseph W. Croghan,"Advanced Decision Systems, Arlington, VA"
172700,Yan Wah Michael Chia,
172718,H. MacMullen,School of Mathematical Sciences|Dublin City University
172719,Stefan Werner,
172755,Vladimir Kljajic,
172765,Maria E. Markaki,
172784,T. Nabeshima,"Institute of Agriculture and Forestry, University of Tsukuba, Tsukuba, Ibaraki 305-8572, Japan"
172786,Justin Goshi,
172796,Vassilios C. Kelessidis,Technical University of Crete
172797,Maria Pisu,
172800,Keren Bergman,
172814,Hosahalli R. Srinivas,
172828,Anand Padmanabha Iyer,Microsoft Research
172841,Masahiro Ono,Graduate School of Biomedical Sciences|Nagasaki University
172842,Service Interfaces Et Capteurs,"School of Electronics and Computer Science, University of Southampton, UK"
172849,H. SanchezLopez,
172870,Javier Tejel,
172879,K. N. Saad,
172885,Lihong Xu,Institute of Quality and Standard for Agricultural Products|Zhejiang Academy of Agricultural Sciences
172898,Carlos Baquero,
172905,Hong Wu,University of California Los Angeles
172910,Djalil Chafai,
172919,Oversampling Damian Marelli,"Department of Electrical and Computer Engineering, University of Newcastle, N.S.W. 2308 Australia"
172935,Xiao Ye,
172938,Steven Cohen,
172945,John W. O'leary,
172977,Gmd September,
173001,Matthias Witt,
173078,Carlos V. Grijalva,
173092,Miguel Ferrand,
173104,John A. Howarter,
173111,Andreas C. Schmidt,"13353 Berlin [K-A. K., U. L., A. B., C. A. S.]; and TIB Molbiol Inc., 10829 Berlin [O. L.], Germany"
