Id,Name,Affiliation
375091,Anim Behav,
375101,R.j. Jorna,University Of Groningen
375106,Henri Gajan,
375108,Jin Guo fan,
375110,Nancy Fulda,
375112,Sung-hwa Lim,
375118,Kin Pui Chan,
375126,A. G. Shanbhag,Harry E. Rubash M.D. is Chief of the Orthopedic Department at Massachusetts
375150,Michael Droettboom,
375159,Hans Peter Graf,
375168,Cory J. Kapser,
375169,W. V. Hassenzahl,
375170,S. H. Hechler,
375175,Donna Medeiros,"Industrial & Management Systems Engineering, The Pennsylvania State University, 207 Hammond Building, University Park, PA"
375180,Beth Walker,NASA Langley Research Center
375189,Rudolph E. Hirsch,
375194,Shoulaie Abbas,Iran University of Science & Technology
375215,Dean Jamison,
375221,J.c. Pan,
375230,Tammy Y. Euliano,University of Florida
375239,Ahmed Metwally,
375261,Justin W. L. Wan,
375273,Berndt M. Gammel,
375287,Alfredo Octavio,
375299,Thomas W. Karras,Yale Center for Medical Informatics
375303,Adam Elga,
375328,Austin Barber,""
375335,A. Steele,Groundwater Protection and Restoration Group|University of Sheffield
375347,Robert Forsythe,University of Iowa
375348,Bengt Goransson,
375355,L. N. Mulay,Universistiit des Saarlandes|Carnegie Mellon University|Penn State University
375362,E. Degroot,
375367,Klaus Schug,Dept . of Electrical Engineering Computer Science Department; Colorado State University Colorado State University
375375,Kent L. Miller,Utah State University
375412,Zuqing Zhu,"Department of Electrical and Computer Engineering|University of California , Davis"
375418,Ram Menon,University of Michigan Medical School
375421,George W. Mulholland,
375433,Tao Ming Lim,
375434,T. Kumamoto,
375447,N. Lisitsyn,
375459,A. J. Sarty,Department of Physics|Florida State University
375478,G. Norris,Deakin University
375479,Kongsak Anuntahirunrat,
375482,Elizabeth A. Stewart,"HydroMentia , Inc"
375484,Office Of The Information,
375486,Seok Soo Yoon,
375487,Leslie E. Kuchinski,Jet Propulsion Laboratory
375496,S. Gombault,"T??om Bretagne, rue de la chataigneraie, BP 78, 35512 Cesson Cedex, France"
375502,Mark D. Blake,
375521,A. N. Pavlov,
375526,Susan Rothstein,"SRI-Discern & Stanford University,  Bar-Ilan University"
375536,Andrew Michael,Department of Geography|University of Delaware
375556,Joseph M. Jez,Washington University in St. Louis
375558,N. Horikawa,
375567,Bill Tomlinson,
375574,John Weatherley,
375576,Marc Roelens,
375627,Cheong Chat Chan,
375636,Punpiti Piamsa-nga,Kasetsart University
375640,Ion I. M\uandoiu,
375654,Pamela Fox,Department of Psychology|Thames Valley University
375664,A. Bamezai,
375679,Weixue Lu,
375687,Elisa H. Barney Smith,
375692,Ben Kröse,"Institute for Information Engineering, Hogeschool van Amsterdam,"
375741,Ahmed Hindawi,"Department of Physics , University of Pennsylvania"
375761,Ying Shan,
375762,T. Oberg,
375763,Scott O'Donnell,"Department of Natural Science, Saint Joseph's College of Maine, Standish, Maine"
375777,Hitoshi Hongo,
375782,J. Cock Lodder,
375802,Liana F. Lareau,
375807,Anton Anastassov,
375808,S. Skelboe,"Department of Computer Science , University of Copenhagen,"
375821,Maria Teresa Pilloni,
375834,Edward G. Grant,
375843,Francesca O. Galante,Joseph De Ladurantey|Director of Public Works
375844,I Ruczinzki,
375861,B. Ganapathisubramani,"Department of Aerospace Engineering & Mechanics, University of Minnesota, Minneapolis, 55455 MN USA"
375862,Hemang Nadkarni,Dept . of Computing and Info . Sciences; Kansas State University
375875,B. Maxwell,"GSI Lumonics , Inc"
375937,Adam Liwo,
375941,Binbin Lin,Zhejiang University
375943,G. M. Seeds,"Micro Computer Machines, Inc., Willowdale, Ontario"
375954,Phanindra Ganti,
375955,Allison Ryan,
375966,Russell Allen,Department of Physics and Astronomy | University of British | Southwest Research Institute
375974,Laurie J. Rolston,"Pritsker & Associates, Inc., P.O. Box 2413, West Lafayette, Indiana"
375984,A. Goldschmidt,"<SUP>2 </SUP>Fermilab, P.O. Box 500, Batavia, Illinois 60510"
375991,Peter Knees,Johannes Kepler Universität Linz
375996,HARRIET BAKER,Department ofPhysics|Heriot-Watt University
375997,Vincent Rialle,
376012,Shinsaku Hiura,
376014,Brad Richards,
376027,Mark Moonen,
376037,Michele Poletti,Accademia di Neuropsicologia dello Sviluppo
376038,Immanuel Bloch,Max Planck Institute of Quantum Optics
376042,Paul S. Chang,
376055,Leigh J. Little,
376057,Luciano Garcia-banuelos,
376066,Marc Neuberger,
376092,Arnab Nandi,The Ohio State University
376104,Kevin Bechtold,
376112,Robin M. Murray,
376114,R. Mahmud,
376117,Volker Knoop,
376134,Claudio M. Rocco,Universidad Central de Venezuela
376148,Jacob L. Cybu Ski,
376149,UTE LINDAUER,Department of Neurology|Humboldt University Berlin
376153,Karl-Walter Bonfig,Julius-von-Sachs-Institute of Biosciences|Department of Pharmaceutical Biology
376160,Sira E. Palazuelos-Cagigas,Universidad de Alcalá
376164,George T. Edwards,
376169,Toufik Mansour,University of Haifa
376171,Arthur W. Toga,
376172,Kensuke Ogawa,
376176,Yetis Sazi Murat,Pamukkale Üniversitesi Mühendislik Fakültesi
376191,Gregory L. Hovis,Savannah River Technology Center
376202,A. Horz,
376208,Marcia Ascher,"Ithaca College, Ithaca, New York"
376228,Y. Ohtsuka,Graduate school of Engineering|Osaka University
376240,Alexandros Tsoukias,"LAMSADE-CNRS,Univ.Paris-IX,Dauphine,Paris Cedex 16, France"
376244,Thomas J. Sager,
376258,Frank J. Coale,
376269,John E. Anthony,Department of Chemistry|University of Kentucky
376273,Barbara Levergood,
376308,John Raiti,"Department of Computer Science, Brown University, Box 1910"
376315,S. K. Oak,
376320,Mainichi Newspaper Co,
376325,Andrew J. Schaefer,
376337,Lawrence C. Washington,University of Maryland
376340,Pamela R. Roberts,"Department of Anesthesia, The Bowman Gray School of Medicine of Wake Forest University, Winston-Salem,"
376349,D. Bloor,Faculty of Life Sciences|Faculty of Medical and Human Sciences|University of Manchester
376352,Thomas L. Clanton,
376354,P. J. Haagensen,Norwegian University of Science and Technology
376370,F. Huband,
376372,C. Borin,
376374,Jin Hyeok Kim,Department of Materials Science and Engineering|Chonnam National University
376395,Haenrgae Cho,
376423,Seppo Honkapohja,
376427,T. Haigh,
376432,P.m. Ragan,
376435,Kirsten Wahlstrom,
376460,M. Demirekler,"Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey"
376474,With New Nic-based,
376475,P. Dubots,
376483,Ron Eccles,
376547,Equivalence Between Auction,
376548,Reihaneh Saflavi-Naini,
376562,Gerd Hesina,
376579,Ron Vreeker,
376582,Y. Kiang,
376587,P. Brosious,
376592,Faa-Jeng Lint,
376595,Monika Doblin,""
376617,Dennis F. Thompson,Southwestern Oklahoma State University
376621,Howard Bromberg,
376622,Rowayda A. Sadek,Helwan University
376647,Marco A. Marini,
376649,K. SEIBEL,Institute for Communication Technology
376652,Joseph P. McFadden,"Space Sciences Laboratory|University of California , Berkeley"
376659,Juhani Jaakola,
376688,Krishnanand N. Kaipa,
376691,M. D. Mcihoy,
376693,A. Hoffmann,"Integrated Signal Processing Systems (ISS), RWTH Aachen, Templergraben 55, 52056 Aachen, Germany"
376699,Abraham J. Susswein,Bar Ilan University
376701,R. J. Eickemeyer,"Computer Systems Laboratory, University of Illinois, Urbana, IL"
376706,Thomas Di Giacomo,
376714,S. Faulhaber,
376721,Herbert Wong,
376722,David Fronckowiak,
376760,Danielle Blanch-Hartigan,
376762,Wolfgang Gowin,Centre of Muscle and Bone Research|Department of Radiology and Nuclear Medicine|Free University Berlin
376765,Gayla S. Domke,
376767,Serge I. Gurov,"Russian Academy of Sciences, Computing Center, ul. Vavilova, d. 40, 117967"
376770,R. Brub, + Communications Research Centre; *Systems and Computer Engineering; Carleton University
376791,Steven Salzberg,""
376793,Tcn Graham,
376821,Koji Kashihara,
376823,Sandra Vilas Boas Jardim,
376828,Real Estate,"College of Business , Florida State University"
376834,Vladimir E. Tretyakov,
376835,Douglas S. Reeves,
376837,John A. Velling,"Brooklyn College , Department of Mathematics"
376846,JIRO YUGAMI,Production Technology Development Division|Renesas Technology Corp
376869,Antonio J. R. Neves,
376874,Mohamad Al-Sheikhly,University of Maryland
376881,The Cross-layer Paradigm,
376891,Shobha Venkataraman,
376892,Theodoros P. Theodoulidis,
376895,Papa Samba Niang Diallo,"Mitterberggasse 23/6, A-1180 Wien, Austria"
376899,Akira Onozawa,Nippon Telegraph and Telephone Corporation
376909,Erik Hasselberg,
376910,Carl Staelin,Hewlett Packard Labs
376924,Joe Marks,Mitsubishi Electric Research Laboratories
376928,H. Root,"Department of Human Genetics, Academic Medical Center, University of Amsterdam, Amsterdam, The Netherlands"
376934,Tutomu Murase,
376944,Jim Papadopoulos,Applied Mechanics|Comell University
376951,Rob Simmonds,
376952,Oj Braddick,Department of Experimental Psychology|Oxford University
376967,Silvian Calman,
376969,C. Meisner,"CIMMYT, Bangladesh; , Texas A&M University, USA; , Cornell University, USA"
376974,U. Rosler,University of Kiel
376994,Li-Ming Wang,Department of Physics|Tsinghua University
376996,Enn Tyugu,
377010,Brue Nger,
377022,Noritaka Nishihara,"of Engineering , Yamagata University"
377023,Guenther Eichhorn,Springer
377026,Stefano Rogai,
377027,Abbe M. Garcia,""
377041,Available From,
377058,Richard Zoccolillo,
377061,Mark F. McGranaghan,
377062,Pegaret Pichler,
377071,W. F¨orstner,
377081,James S. Ellis,Developmental Biology Program|Hospital for Sick Children|National Cancer Institute|Gene Expression Laboratory|Salk Institute
377093,S. Kusagawa,
377096,Pietro Leo,
377100,Ignacio Rodriguez-Iturbe,Princeton University
377105,Yoshihiro Saito,Department of Pediatrics|Jikei University|School of Medicine|Kashiwa Hospital
377112,WOO-JONG HAN,
377116,A. Bernardi,"Laboratoires Universitaires Bell, Montreal, Canada"
377117,N. M. Herbst,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY"
377153,Wei-Neng Hung,Department of Mechanical Engineering|Texas A&M University
377177,Soojin Cho,Department of Mathematics|Ajou University
377179,H. Kaakani,
377203,Frdrick Seyler Philippe,
377209,Dinggang Shen,
377213,Carmen Paz Suarez Araujo,
377234,J. F. McGurn,
377245,William C. Wheaton,Massachusetts Institute of Technology
377251,Ulrich Paschen,
377256,Muralidhara Subbarao,Stony Brook University
377261,Melanie Mauldin,
377267,Robin Laney Leonor,
377286,F.j. Fernandez,
377294,Fuzhan Nasiri,
377311,Henry C. W. Lau,Hong Kong Polytechnic University
377316,Lex M. Bouter,EMGO Institute|VU University|Medical Center
377319,Alexandre Dupuis,
377321,Am Pertsov,
377326,Transdisciplinary University,
377330,D. F. Lieu,
377331,J. Timme,
377335,Prasad K. Shamain,
377336,J. M. F. Dos Santos,Physics Department|University of Coimbra
377353,J. P. Jones,
377366,Tanil Ozkan,University of Illinois Urbana Champaign
377372,Peter Green Andsdf,
377381,F. De Ferri,
377387,Kim Kinnear,
377394,Florian Diedrich,
377395,Stathis Gikas,"Department of Computer Science,; Queen Mary and Westfield College; University of London"
377402,Sergio Molinari,Istituto Fisica Spazio
377411,Jean-Paul Gourret,Laboratoire informatique image interaction
377421,Hans Rademacher,
377425,Noriko Nagata,
377430,Courtney Schumacher,
377450,Eliane Martins,Universidade Estadual de Campinas
377471,Camarinha Matos,
377497,R. G. Malone,Los Alamos National Laboratory
377503,L. Bravo,"Departamento de Oceanografi´a, Universidad de Concepcio ´n, Casilla 160-C, Concepcio ´n, Chile"
377522,Jan Odijk,
377538,A. E. Hoetink,
377545,MORITAKA SUGA,Kumamoto University
377554,S. Todd Barlow,"Department of Psychology, North Carolina State University, Raleigh, NC"
377557,Denis Sheynikhovich,"UPMC Univ Paris 6, UMR 7102, F-75005, Paris, France|CNRS, UMR 7102, F-75005, Paris, France"
377565,T. Gallagher,"Siros Technologies , Inc|Electrical Engineering Department|Stanford University"
377571,Angi Voss,
377577,NICOLAI V. KRYLOV,University of Minnesota
377582,Nado Aveling,
377588,G. Stancari,
377601,B. W. Kernigan,
377605,Ichiro Morihara,
377610,Georgy L. Gimel'farb,
377619,Sebastien Lapierre,Bell Canada|Quality Engineering and Research
377645,R. Van Sickle,"Research Fellowship Program and Idea Wild. We wish,to"
377683,Ashish Mehra,
377685,John C. Dyment,Institut de Physique du Globe de Paris
377700,Reportrapport Proof,
377702,Jim Harkin,
377709,Chang-Eob Kim,
377712,H. A. Macleod,"and,informal,CST at Dalhousie,Medical,School,a"
377717,Lap Van Dao,ARC Centre of Excellence for Coherent X-Ray Science|Swinburne University of Technology
377720,M. Rossignol-strick,
377724,Andreas Schreiber,1;3; Argonne National Laboratory
377731,When I use a word,
377737,Andrew A. Nyblade,Department of Geosciences|Pennsylvania State University
377745,Allan A. Sioson,Ateneo de Naga University
377750,Yusuke Tamura,Chuo University
377751,Maria Antonieta Lorente,Universidad Central de Venezuela
377757,With Connectionless Network,
377761,V. Belsky,"Department of Civil Engineering and Scientific Computation Research Center, Rensselaer Polytechnic Institute, Troy, NY 12180"
377773,Scott Thomas,"Information Technology and Networking, University of Michigan Medical Center, Human Genome Center, 2570C MSRB II"
377784,Staffan Bjork,"Viktoria Research Institute, Gothenburg, Sweden"
377790,Silvia Miksch,Vienna University of Technology
377795,Svetlana V. Goldberg,
377799,Dan T. A. Eisenbergd,
377802,Hou-Qun Chen,""
377806,Mohsen Bahmani-Oskooee,""
377834,J. K. Aggarwal,University of Texas Austin
377843,Zen Chen,National Chiao Tung University
377860,Diego Regruto,
377863,Tim O'Donnell,
377874,Sergio Cascelli,
377887,Frederic Chagnon,Department of Civil and Environmental Engineering|Massachusetts Institute of Technology
377895,José A. Gutiérrez,
377899,Jrgen Doser,"Institute for Computer Science , University of Freiburg"
377909,Collaborative Virtual,"Environments Research, (DISCOVER) Laboratory"
377921,Giuliana Regoli,
377928,N. Euler,
377954,Yoshio Kakizaki,Tokyo University of Science
377964,ROBBERT ZALM,"Institute of Atmospheric Physics, Academy of Science, Beijing, People's Republic of China"
377980,Chin B. Su,
377985,In Xml Documents,
378000,M. A. A. S. Alyan,
378018,David G. Hendry,Information School|University of Washington
378031,J.-M. Richard,
378052,Joan Sol,
378056,P. Bilski,
378057,Marco Agus,
378060,Brent Carmichael,
378067,Erik H. Baalbergen,
378079,Dallas T. Morisette,
378086,The Mesa Project,
378098,Craig Mackenzie,
378114,Helen Meyer,
378142,Ron Livne,
378177,N. T. Richards,The University of Texas at Austin
378186,Jeff M. Wendlandt,
378187,Junjiro Noguchi,
378199,William F. Kraus,
378213,Frank T. Kyte,University of California Los Angeles
378218,Charles J. Holahan,
378223,Edmund G. Seebauer,Chemical & Biomolecular Engineering|University of Illinois
378248,Richard Foote,
378254,Charu Aggarwal Ibm,
378256,Isaac Newton,
378270,VIJAY V. VAZIRANIz,
378295,Kate Bishop,
378298,Shatha N. Samman,University of Central FloridArmy Research Institute
378306,R.l. Traylor,
378313,George Davey Smith,
378320,Sauer-Danfoss Fredrik Bjorn,
378336,The Cataclysmic Variable,
378360,D. Richard Kuhn,National Institute of Standards and Technology
378368,L. Savoldi Richard,"Mads,Clausen,Instituttet for produktinnovation,og Institut for diplomingeniøruddannelser"
378402,Sergei Sukharev,
378434,David Woodru Graduate,
378450,Robots Barman Kingdon,
378451,Li-Chu Fan,""
378461,Magnus Lundeberg,
378480,Robert F. Kirby,
378489,François Laplanche,"LAL, IN2P3-CNRS et Universite´ de Paris-Sud, 91405 Orsay, France"
378497,Svein-olaf Hvasshovd,
378499,F. Preston, Computer Sciences Corporation; The NASA STI Program Office ... in Profile
378509,Peter H. Morse,
378518,H. Jelinkova,Czech Technical University|Faculty of Nuclear Sciences and Physical Engineering Brehova
378553,Jh Rothman,
378561,Scott Atchley,
378585,Toyoichi Tanaka,Department of Physics|Center for Materials Science and Engineering|Massachusetts Institute of Technology
378589,B. Fingleton,
378590,Ayato Mitsuishi,
378607,Diane Horton,Department of Computer Science|University of Toronto
